timestamp,active_users,request_count,error_count,error_rate,cpu_usage,memory_usage,response_time
2025-01-17 13:00:00,136,530,4,0.75,42.48,25.37,128.78
2025-01-17 14:00:00,120,468,1,0.21,38.42,24.74,120.3
2025-01-17 15:00:00,128,463,5,1.08,39.26,24.88,127.54
2025-01-17 16:00:00,128,458,2,0.44,38.76,24.85,121.54
2025-01-17 17:00:00,129,466,2,0.43,39.16,24.91,121.77
2025-01-17 18:00:00,128,430,1,0.23,37.54,24.71,117.94
2025-01-17 19:00:00,118,420,0,0.0,36.24,24.46,116.34
2025-01-17 20:00:00,114,458,4,0.87,37.84,24.57,126.32
2025-01-17 21:00:00,108,452,5,1.11,37.22,24.42,127.89
2025-01-17 22:00:00,97,375,2,0.53,32.96,23.82,118.76
2025-01-17 23:00:00,103,423,3,0.71,35.46,24.17,122.44
2025-01-18 00:00:00,125,485,7,1.44,40.1,24.93,132.0
2025-01-18 01:00:00,130,536,6,1.12,42.44,25.28,133.35
2025-01-18 02:00:00,137,488,6,1.23,41.08,25.18,130.76
2025-01-18 03:00:00,129,431,2,0.46,37.76,24.73,119.92
2025-01-18 04:00:00,114,407,4,0.98,35.8,24.32,123.57
2025-01-18 05:00:00,113,400,1,0.25,35.14,24.26,117.04
2025-01-18 06:00:00,114,455,6,1.32,37.92,24.55,129.77
2025-01-18 07:00:00,119,403,1,0.25,35.74,24.39,117.02
2025-01-18 08:00:00,122,419,1,0.24,36.62,24.54,117.81
2025-01-18 09:00:00,140,533,1,0.19,42.62,25.46,122.35
2025-01-18 10:00:00,132,459,3,0.65,39.22,24.94,123.91
2025-01-18 11:00:00,122,488,2,0.41,39.48,24.88,123.26
2025-01-18 12:00:00,122,474,3,0.63,39.02,24.81,124.31
2025-01-18 13:00:00,110,398,4,1.01,35.12,24.19,123.3
2025-01-18 14:00:00,110,389,1,0.26,34.46,24.14,116.6
2025-01-18 15:00:00,123,512,3,0.59,40.62,25.02,126.09
2025-01-18 16:00:00,111,472,5,1.06,38.26,24.58,129.13
2025-01-18 17:00:00,120,424,1,0.24,36.66,24.52,118.15
2025-01-18 18:00:00,120,493,3,0.61,39.62,24.86,125.6
2025-01-18 19:00:00,123,511,4,0.78,40.68,25.02,128.04
2025-01-18 20:00:00,127,467,5,1.07,39.34,24.88,127.71
2025-01-18 21:00:00,127,445,6,1.35,38.56,24.77,129.06
2025-01-18 22:00:00,128,396,5,1.26,36.58,24.54,124.69
2025-01-18 23:00:00,125,467,3,0.64,38.98,24.84,123.8
2025-01-19 00:00:00,136,462,2,0.43,39.56,25.03,120.98
2025-01-19 01:00:00,132,506,4,0.79,41.2,25.17,127.51
2025-01-19 02:00:00,122,456,1,0.22,38.1,24.72,119.66
2025-01-19 03:00:00,135,462,2,0.43,39.48,25.01,121.4
2025-01-19 04:00:00,127,469,0,0.0,38.92,24.88,118.26
2025-01-19 05:00:00,132,532,2,0.38,42.04,25.3,124.91
2025-01-19 06:00:00,125,501,5,1.0,40.54,25.0,129.55
2025-01-19 07:00:00,106,435,1,0.23,35.98,24.3,119.13
2025-01-19 08:00:00,116,463,4,0.86,38.2,24.64,126.08
2025-01-19 09:00:00,107,390,3,0.77,34.46,24.09,120.76
2025-01-19 10:00:00,108,386,1,0.26,34.18,24.09,116.89
2025-01-19 11:00:00,104,350,1,0.29,32.42,23.83,115.17
2025-01-19 12:00:00,106,413,4,0.97,35.4,24.19,123.88
2025-01-19 13:00:00,117,447,2,0.45,37.44,24.57,121.21
2025-01-19 14:00:00,114,382,0,0.0,34.4,24.19,114.47
2025-01-19 15:00:00,115,421,5,1.19,36.54,24.41,125.8
2025-01-19 16:00:00,137,488,6,1.23,41.08,25.18,130.56
2025-01-19 17:00:00,138,525,3,0.57,42.34,25.39,126.14
2025-01-19 18:00:00,131,487,3,0.62,40.26,25.05,124.58
2025-01-19 19:00:00,133,468,1,0.21,39.46,25.0,119.49
2025-01-19 20:00:00,144,586,7,1.19,45.66,25.81,136.52
2025-01-19 21:00:00,136,536,3,0.56,42.62,25.4,126.68
2025-01-19 22:00:00,139,556,3,0.54,43.66,25.56,128.32
2025-01-19 23:00:00,124,462,4,0.87,38.8,24.79,126.02
2025-01-20 00:00:00,117,480,6,1.25,39.16,24.74,130.51
2025-01-20 01:00:00,120,459,5,1.09,38.46,24.7,127.5
2025-01-20 02:00:00,120,475,3,0.63,38.9,24.77,124.05
2025-01-20 03:00:00,122,454,1,0.22,38.02,24.71,119.81
2025-01-20 04:00:00,131,505,7,1.39,41.38,25.14,133.43
2025-01-20 05:00:00,122,494,6,1.21,40.12,24.91,131.21
2025-01-20 06:00:00,115,425,1,0.24,36.3,24.43,118.3
2025-01-20 07:00:00,110,432,2,0.46,36.28,24.36,120.35
2025-01-20 08:00:00,113,439,6,1.37,37.2,24.46,129.24
2025-01-20 09:00:00,122,424,6,1.42,37.32,24.56,128.21
2025-01-20 10:00:00,114,504,2,0.4,39.48,24.8,123.97
2025-01-20 11:00:00,122,537,7,1.3,41.94,25.12,135.11
2025-01-20 12:00:00,128,462,4,0.87,39.12,24.87,125.69
2025-01-20 13:00:00,113,372,1,0.27,34.02,24.12,116.04
2025-01-20 14:00:00,127,500,5,1.0,40.66,25.04,129.26
2025-01-20 15:00:00,126,509,4,0.79,40.84,25.06,127.98
2025-01-20 16:00:00,127,483,3,0.62,39.78,24.95,125.06
2025-01-20 17:00:00,140,603,0,0.0,45.32,25.82,123.35
2025-01-20 18:00:00,147,569,2,0.35,44.72,25.79,126.21
2025-01-20 19:00:00,136,496,5,1.01,41.22,25.2,128.68
2025-01-20 20:00:00,138,467,2,0.43,39.92,25.1,121.64
2025-01-20 21:00:00,121,487,0,0.0,39.16,24.86,119.08
2025-01-20 22:00:00,128,483,6,1.24,40.16,24.97,130.84
2025-01-20 23:00:00,116,387,1,0.26,34.86,24.25,116.23
2025-01-21 00:00:00,126,473,2,0.42,39.2,24.88,122.08
2025-01-21 01:00:00,133,500,4,0.8,41.04,25.16,127.59
2025-01-21 02:00:00,140,566,2,0.35,44.04,25.63,125.9
2025-01-21 03:00:00,125,494,2,0.4,39.96,24.97,123.5
2025-01-21 04:00:00,120,428,3,0.7,37.02,24.54,122.2
2025-01-21 05:00:00,108,408,3,0.74,35.26,24.2,122.39
2025-01-21 06:00:00,110,448,2,0.45,36.92,24.44,121.4
2025-01-21 07:00:00,123,447,5,1.12,38.22,24.7,127.04
2025-01-21 08:00:00,108,358,2,0.56,33.16,23.95,117.49
2025-01-21 09:00:00,106,376,2,0.53,33.72,24.0,118.33
2025-01-21 10:00:00,112,411,2,0.49,35.6,24.3,119.61
2025-01-21 11:00:00,114,460,5,1.09,38.02,24.58,127.37
2025-01-21 12:00:00,136,539,4,0.74,42.84,25.41,128.83
2025-01-21 13:00:00,139,528,3,0.57,42.54,25.42,126.22
2025-01-21 14:00:00,142,456,5,1.1,40.1,25.12,126.91
2025-01-21 15:00:00,143,484,6,1.24,41.4,25.28,130.49
2025-01-21 16:00:00,131,414,4,0.97,37.44,24.69,123.08
2025-01-21 17:00:00,137,490,1,0.2,40.66,25.19,120.86
2025-01-21 18:00:00,145,557,6,1.08,44.48,25.68,133.4
2025-01-21 19:00:00,137,521,2,0.38,42.0,25.35,124.16
2025-01-21 20:00:00,137,496,0,0.0,40.8,25.22,119.26
2025-01-21 21:00:00,125,430,5,1.16,37.7,24.65,126.1
2025-01-21 22:00:00,132,478,6,1.26,40.28,25.03,129.56
2025-01-21 23:00:00,122,474,3,0.63,39.02,24.81,124.31
2025-01-22 00:00:00,129,491,3,0.61,40.26,25.03,125.42
2025-01-22 01:00:00,136,532,5,0.94,42.66,25.38,130.53
2025-01-22 02:00:00,146,485,4,0.82,41.48,25.35,126.38
2025-01-22 03:00:00,122,415,4,0.96,36.76,24.52,124.06
2025-01-22 04:00:00,134,468,3,0.64,39.74,25.02,123.57
2025-01-22 05:00:00,127,515,1,0.19,40.86,25.11,122.11
2025-01-22 06:00:00,127,466,0,0.0,38.8,24.87,118.11
2025-01-22 07:00:00,123,415,5,1.2,36.94,24.54,125.49
2025-01-22 08:00:00,124,464,5,1.08,38.98,24.8,128.32
2025-01-22 09:00:00,124,439,2,0.46,37.68,24.68,120.42
2025-01-22 10:00:00,132,495,6,1.21,40.96,25.12,130.71
2025-01-22 11:00:00,134,526,1,0.19,41.86,25.31,122.22
2025-01-22 12:00:00,141,554,0,0.0,43.44,25.59,121.58
2025-01-22 13:00:00,129,509,3,0.59,40.98,25.12,126.07
2025-01-22 14:00:00,128,426,0,0.0,37.28,24.69,115.64
2025-01-22 15:00:00,118,450,1,0.22,37.54,24.61,119.49
2025-01-22 16:00:00,128,473,1,0.21,39.26,24.92,119.64
2025-01-22 17:00:00,126,552,4,0.72,42.56,25.28,129.73
2025-01-22 18:00:00,132,563,8,1.42,43.88,25.46,138.51
2025-01-22 19:00:00,120,464,5,1.08,38.66,24.72,127.9
2025-01-22 20:00:00,123,457,3,0.66,38.42,24.75,123.49
2025-01-22 21:00:00,131,516,1,0.19,41.22,25.2,121.98
2025-01-22 22:00:00,141,518,6,1.16,42.6,25.41,131.68
2025-01-22 23:00:00,135,529,4,0.76,42.36,25.34,128.95
2025-01-23 00:00:00,140,474,3,0.63,40.46,25.17,123.2
2025-01-23 01:00:00,121,384,2,0.52,35.24,24.34,118.43
2025-01-23 02:00:00,116,421,4,0.95,36.52,24.43,124.18
2025-01-23 03:00:00,122,379,0,0.0,34.92,24.34,113.81
2025-01-23 04:00:00,121,525,7,1.33,41.38,25.05,134.93
2025-01-23 05:00:00,127,499,4,0.8,40.52,25.04,127.36
2025-01-23 06:00:00,125,524,4,0.76,41.36,25.12,128.25
2025-01-23 07:00:00,125,481,7,1.46,39.94,24.91,132.95
2025-01-23 08:00:00,149,591,3,0.51,45.86,25.94,129.12
2025-01-23 09:00:00,152,518,6,1.16,43.48,25.63,131.06
2025-01-23 10:00:00,154,498,1,0.2,42.34,25.57,120.47
2025-01-23 11:00:00,141,489,5,1.02,41.34,25.27,129.03
2025-01-23 12:00:00,128,445,3,0.67,38.34,24.79,123.49
2025-01-23 13:00:00,122,409,5,1.22,36.62,24.48,124.71
2025-01-23 14:00:00,115,399,5,1.25,35.66,24.3,125.25
2025-01-23 15:00:00,125,404,3,0.74,36.46,24.52,121.1
2025-01-23 16:00:00,123,480,6,1.25,39.64,24.86,130.34
2025-01-23 17:00:00,126,525,2,0.38,41.28,25.14,124.98
2025-01-23 18:00:00,141,529,5,0.95,42.94,25.46,130.03
2025-01-23 19:00:00,134,489,1,0.2,40.38,25.12,120.37
2025-01-23 20:00:00,133,506,4,0.79,41.28,25.19,127.64
2025-01-23 21:00:00,139,436,2,0.46,38.76,24.96,119.82
2025-01-23 22:00:00,129,561,3,0.53,43.06,25.38,127.82
2025-01-23 23:00:00,143,538,2,0.37,43.16,25.55,124.74
2025-01-24 00:00:00,140,524,2,0.38,42.36,25.42,124.75
2025-01-24 01:00:00,118,476,2,0.42,38.68,24.74,123.04
2025-01-24 02:00:00,116,460,6,1.3,38.28,24.62,130.03
2025-01-24 03:00:00,133,550,7,1.27,43.34,25.41,135.24
2025-01-24 04:00:00,141,477,6,1.26,40.96,25.21,129.53
2025-01-24 05:00:00,137,477,2,0.42,40.24,25.13,122.56
2025-01-24 06:00:00,141,500,2,0.4,41.48,25.32,123.33
2025-01-24 07:00:00,115,373,2,0.54,34.32,24.16,117.9
2025-01-24 08:00:00,134,536,4,0.75,42.56,25.36,128.97
2025-01-24 09:00:00,135,538,1,0.19,42.42,25.39,123.0
2025-01-24 10:00:00,131,495,2,0.4,40.48,25.1,123.63
2025-01-24 11:00:00,116,440,4,0.91,37.28,24.52,125.88
2025-01-24 12:00:00,119,410,1,0.24,36.02,24.43,116.97
2025-01-24 13:00:00,117,499,3,0.6,39.62,24.84,125.61
2025-01-24 14:00:00,128,540,8,1.48,42.64,25.26,136.99
2025-01-24 15:00:00,128,523,7,1.34,41.86,25.17,134.54
2025-01-24 16:00:00,123,473,5,1.06,39.26,24.83,128.34
2025-01-24 17:00:00,157,568,1,0.18,45.38,25.98,122.81
2025-01-24 18:00:00,136,518,1,0.19,41.7,25.31,122.63
2025-01-24 19:00:00,137,454,4,0.88,39.52,25.01,124.86
2025-01-24 20:00:00,132,488,4,0.82,40.48,25.08,126.66
2025-01-24 21:00:00,149,525,5,0.95,43.42,25.61,129.52
2025-01-24 22:00:00,151,503,3,0.6,42.5,25.54,124.53
2025-01-24 23:00:00,131,512,6,1.17,41.56,25.18,132.43
2025-01-25 00:00:00,136,511,7,1.37,42.02,25.27,133.63
2025-01-25 01:00:00,120,535,3,0.56,41.3,25.07,127.85
2025-01-25 02:00:00,115,342,4,1.17,33.28,24.01,120.5
2025-01-25 03:00:00,98,339,1,0.29,31.5,23.66,115.04
2025-01-25 04:00:00,126,474,4,0.84,39.44,24.89,125.98
2025-01-25 05:00:00,113,437,1,0.23,36.62,24.45,118.84
2025-01-25 06:00:00,128,544,5,0.92,42.5,25.28,130.99
2025-01-25 07:00:00,123,422,3,0.71,37.02,24.57,122.29
2025-01-25 08:00:00,116,438,2,0.46,37.0,24.51,120.73
2025-01-25 09:00:00,130,452,1,0.22,38.58,24.86,119.3
2025-01-25 10:00:00,112,431,4,0.93,36.6,24.4,124.91
2025-01-25 11:00:00,115,448,1,0.22,37.22,24.54,119.35
2025-01-25 12:00:00,131,468,4,0.85,39.6,24.96,125.63
2025-01-25 13:00:00,141,538,3,0.56,43.1,25.51,127.03
2025-01-25 14:00:00,132,534,6,1.12,42.52,25.31,133.01
2025-01-25 15:00:00,133,506,0,0.0,40.88,25.19,119.74
2025-01-25 16:00:00,127,472,7,1.48,39.74,24.9,132.51
2025-01-25 17:00:00,138,500,3,0.6,41.34,25.26,125.14
2025-01-25 18:00:00,127,528,4,0.76,41.68,25.18,128.91
2025-01-25 19:00:00,131,471,0,0.0,39.32,24.98,118.48
2025-01-25 20:00:00,122,375,3,0.8,35.06,24.32,119.21
2025-01-25 21:00:00,115,466,4,0.86,38.24,24.63,126.2
2025-01-25 22:00:00,124,436,5,1.15,37.86,24.66,126.82
2025-01-25 23:00:00,139,518,6,1.16,42.44,25.37,131.57
2025-01-26 00:00:00,139,553,2,0.36,43.44,25.55,125.52
2025-01-26 01:00:00,147,537,3,0.56,43.54,25.62,125.86
2025-01-26 02:00:00,133,522,3,0.57,41.82,25.27,127.04
2025-01-26 03:00:00,148,544,7,1.29,44.3,25.68,134.69
2025-01-26 04:00:00,142,458,2,0.44,39.88,25.13,121.11
2025-01-26 05:00:00,141,476,4,0.84,40.72,25.2,125.78
2025-01-26 06:00:00,125,554,0,0.0,42.16,25.27,122.35
2025-01-26 07:00:00,117,398,2,0.5,35.48,24.33,118.66
2025-01-26 08:00:00,142,526,1,0.19,42.5,25.47,122.31
2025-01-26 09:00:00,131,474,5,1.05,39.94,24.99,128.23
2025-01-26 10:00:00,126,430,3,0.7,37.58,24.67,122.23
2025-01-26 11:00:00,129,478,1,0.21,39.54,24.97,120.37
2025-01-26 12:00:00,131,520,5,0.96,41.78,25.22,130.18
2025-01-26 13:00:00,120,444,4,0.9,37.76,24.62,124.95
2025-01-26 14:00:00,145,557,5,0.9,44.38,25.68,131.7
2025-01-26 15:00:00,121,457,4,0.88,38.36,24.71,125.63
2025-01-26 16:00:00,126,518,2,0.39,41.0,25.11,124.13
2025-01-26 17:00:00,129,493,7,1.42,40.74,25.04,133.12
2025-01-26 18:00:00,115,432,3,0.69,36.78,24.46,122.6
2025-01-26 19:00:00,128,503,3,0.6,40.66,25.07,125.54
2025-01-26 20:00:00,129,517,5,0.97,41.5,25.16,130.02
2025-01-26 21:00:00,118,455,0,0.0,37.64,24.63,117.84
2025-01-26 22:00:00,149,582,8,1.37,46.0,25.89,138.02
2025-01-26 23:00:00,146,571,3,0.53,44.82,25.78,128.38
2025-01-27 00:00:00,135,468,3,0.64,39.82,25.04,123.65
2025-01-27 01:00:00,147,536,5,0.93,43.7,25.62,130.51
2025-01-27 02:00:00,137,513,1,0.19,41.58,25.31,121.76
2025-01-27 03:00:00,136,559,4,0.72,43.64,25.52,130.48
2025-01-27 04:00:00,128,480,2,0.42,39.64,24.96,122.24
2025-01-27 05:00:00,121,401,0,0.0,35.72,24.43,115.43
2025-01-27 06:00:00,99,333,3,0.9,31.54,23.64,118.87
2025-01-27 07:00:00,101,366,3,0.82,33.02,23.85,119.83
2025-01-27 08:00:00,115,424,5,1.18,36.66,24.42,125.8
2025-01-27 09:00:00,137,516,7,1.36,42.3,25.32,133.51
2025-01-27 10:00:00,133,503,2,0.4,40.96,25.18,123.39
2025-01-27 11:00:00,140,516,5,0.97,42.34,25.38,129.6
2025-01-27 12:00:00,135,532,6,1.13,42.68,25.36,132.55
2025-01-27 13:00:00,129,512,1,0.2,40.9,25.14,122.12
2025-01-27 14:00:00,124,479,1,0.21,39.18,24.88,120.07
2025-01-27 15:00:00,128,464,1,0.22,38.9,24.88,119.69
2025-01-27 16:00:00,137,519,5,0.96,42.22,25.34,129.61
2025-01-27 17:00:00,143,601,1,0.17,45.58,25.86,126.19
2025-01-27 18:00:00,146,611,2,0.33,46.32,25.98,127.63
2025-01-27 19:00:00,144,609,5,0.82,46.38,25.92,134.47
2025-01-27 20:00:00,132,505,0,0.0,40.76,25.16,119.66
2025-01-27 21:00:00,129,524,1,0.19,41.38,25.2,122.67
2025-01-27 22:00:00,140,494,2,0.4,41.16,25.27,122.25
2025-01-27 23:00:00,135,502,1,0.2,40.98,25.21,121.65
2025-01-28 00:00:00,139,455,0,0.0,39.32,25.05,116.62
2025-01-28 01:00:00,131,457,2,0.44,38.96,24.91,121.13
2025-01-28 02:00:00,129,481,7,1.46,40.26,24.98,132.42
2025-01-28 03:00:00,133,496,3,0.6,40.78,25.14,124.94
2025-01-28 04:00:00,149,594,6,1.01,46.28,25.95,135.37
2025-01-28 05:00:00,139,524,7,1.34,42.78,25.4,134.12
2025-01-28 06:00:00,150,539,1,0.19,43.66,25.7,122.8
2025-01-28 07:00:00,129,442,6,1.36,38.6,24.79,128.82
2025-01-28 08:00:00,145,573,5,0.87,45.02,25.77,132.0
2025-01-28 09:00:00,157,622,7,1.13,48.14,26.25,138.01
2025-01-28 10:00:00,145,544,4,0.74,43.76,25.62,129.4
2025-01-28 11:00:00,140,496,5,1.01,41.54,25.28,129.35
2025-01-28 12:00:00,132,483,3,0.62,40.18,25.05,124.56
2025-01-28 13:00:00,134,549,6,1.09,43.28,25.43,133.37
2025-01-28 14:00:00,134,545,3,0.55,42.82,25.41,127.47
2025-01-28 15:00:00,125,515,3,0.58,40.9,25.07,126.55
2025-01-28 16:00:00,137,492,5,1.02,41.14,25.2,128.31
2025-01-28 17:00:00,137,510,6,1.18,41.96,25.29,132.16
2025-01-28 18:00:00,142,553,7,1.27,44.18,25.61,135.26
2025-01-28 19:00:00,144,490,3,0.61,41.42,25.33,124.42
2025-01-28 20:00:00,128,491,3,0.61,40.18,25.02,124.99
2025-01-28 21:00:00,143,551,3,0.54,43.78,25.61,126.94
2025-01-28 22:00:00,138,517,3,0.58,42.02,25.35,125.99
2025-01-28 23:00:00,136,473,4,0.85,40.2,25.09,125.98
2025-01-29 00:00:00,127,483,2,0.41,39.68,24.95,122.76
2025-01-29 01:00:00,128,518,3,0.58,41.26,25.15,126.34
2025-01-29 02:00:00,144,552,2,0.36,43.8,25.64,125.32
2025-01-29 03:00:00,136,547,5,0.91,43.26,25.45,131.48
2025-01-29 04:00:00,153,591,6,1.02,46.48,26.02,135.04
2025-01-29 05:00:00,141,518,1,0.19,42.1,25.41,121.73
2025-01-29 06:00:00,134,510,4,0.78,41.52,25.23,127.87
2025-01-29 07:00:00,145,549,3,0.55,43.86,25.64,126.95
2025-01-29 08:00:00,139,533,2,0.38,42.64,25.45,124.72
2025-01-29 09:00:00,125,441,3,0.68,37.94,24.7,123.1
2025-01-29 10:00:00,136,507,3,0.59,41.46,25.25,125.13
2025-01-29 11:00:00,154,580,4,0.69,45.92,25.98,130.32
2025-01-29 12:00:00,132,485,2,0.41,40.16,25.07,122.41
2025-01-29 13:00:00,141,502,6,1.2,41.96,25.33,131.13
2025-01-29 14:00:00,139,589,2,0.34,44.88,25.73,127.32
2025-01-29 15:00:00,141,492,4,0.81,41.36,25.28,126.38
2025-01-29 16:00:00,146,558,7,1.25,44.7,25.71,135.83
2025-01-29 17:00:00,142,510,6,1.18,42.36,25.39,131.36
2025-01-29 18:00:00,143,466,0,0.0,40.08,25.19,117.29
2025-01-29 19:00:00,152,528,6,1.14,43.88,25.68,131.51
2025-01-29 20:00:00,144,563,2,0.36,44.24,25.7,126.27
2025-01-29 21:00:00,159,560,7,1.25,45.82,25.98,135.07
2025-01-29 22:00:00,146,532,7,1.32,43.66,25.58,134.73
2025-01-29 23:00:00,128,480,5,1.04,39.94,24.96,128.39
2025-01-30 00:00:00,127,465,4,0.86,39.16,24.86,125.86
2025-01-30 01:00:00,122,487,4,0.82,39.64,24.88,127.41
2025-01-30 02:00:00,117,399,2,0.5,35.52,24.34,118.41
2025-01-30 03:00:00,137,510,4,0.78,41.76,25.29,127.56
2025-01-30 04:00:00,134,587,3,0.51,44.5,25.61,129.27
2025-01-30 05:00:00,139,538,0,0.0,42.64,25.47,120.82
2025-01-30 06:00:00,132,558,5,0.9,43.38,25.43,132.56
2025-01-30 07:00:00,130,458,4,0.87,39.12,24.89,125.45
2025-01-30 08:00:00,144,511,1,0.2,42.06,25.43,121.42
2025-01-30 09:00:00,165,669,6,0.9,50.56,26.64,138.05
2025-01-30 10:00:00,148,581,4,0.69,45.48,25.87,130.94
2025-01-30 11:00:00,133,461,4,0.87,39.48,24.96,125.64
2025-01-30 12:00:00,157,563,7,1.24,45.78,25.96,134.56
2025-01-30 13:00:00,157,506,2,0.4,43.0,25.67,122.91
2025-01-30 14:00:00,159,519,2,0.39,43.68,25.77,123.87
2025-01-30 15:00:00,146,503,5,0.99,42.3,25.44,128.93
2025-01-30 16:00:00,129,462,1,0.22,38.9,24.89,119.82
2025-01-30 17:00:00,146,576,3,0.52,45.02,25.8,128.58
2025-01-30 18:00:00,146,533,1,0.19,43.1,25.59,121.98
2025-01-30 19:00:00,142,514,3,0.58,42.22,25.41,126.01
2025-01-30 20:00:00,136,474,3,0.63,40.14,25.09,124.28
2025-01-30 21:00:00,121,417,0,0.0,36.36,24.51,115.83
2025-01-30 22:00:00,140,551,7,1.27,43.94,25.55,134.95
2025-01-30 23:00:00,159,579,1,0.17,45.98,26.07,124.22
2025-01-31 00:00:00,141,525,7,1.33,42.98,25.45,134.58
2025-01-31 01:00:00,157,624,8,1.28,48.32,26.26,140.26
2025-01-31 02:00:00,155,550,3,0.55,44.7,25.85,127.15
2025-01-31 03:00:00,148,548,0,0.0,43.76,25.7,121.09
2025-01-31 04:00:00,144,604,1,0.17,45.78,25.9,126.12
2025-01-31 05:00:00,160,643,3,0.47,48.82,26.41,130.65
2025-01-31 06:00:00,162,619,2,0.32,47.92,26.34,128.06
2025-01-31 07:00:00,161,635,2,0.31,48.48,26.39,128.88
2025-01-31 08:00:00,160,588,3,0.51,46.62,26.14,128.5
2025-01-31 09:00:00,144,510,6,1.18,42.52,25.43,131.52
2025-01-31 10:00:00,141,456,1,0.22,39.62,25.1,119.13
2025-01-31 11:00:00,129,502,5,1.0,40.9,25.09,129.52
2025-01-31 12:00:00,139,503,1,0.2,41.34,25.3,121.17
2025-01-31 13:00:00,121,487,0,0.0,39.16,24.86,119.43
2025-01-31 14:00:00,133,477,2,0.42,39.92,25.05,122.24
2025-01-31 15:00:00,146,518,1,0.19,42.5,25.51,121.43
2025-01-31 16:00:00,140,561,5,0.89,44.14,25.61,131.9
2025-01-31 17:00:00,142,500,0,0.0,41.36,25.34,118.91
2025-01-31 18:00:00,144,482,6,1.24,41.4,25.29,130.07
2025-01-31 19:00:00,133,509,6,1.18,41.6,25.2,131.54
2025-01-31 20:00:00,138,584,4,0.68,44.8,25.68,131.39
2025-01-31 21:00:00,131,543,5,0.92,42.7,25.34,131.98
2025-01-31 22:00:00,140,535,4,0.75,43.0,25.48,128.55
2025-01-31 23:00:00,147,591,3,0.51,45.7,25.9,128.51
2025-02-01 00:00:00,158,652,1,0.15,48.82,26.42,127.59
2025-02-01 01:00:00,155,592,8,1.35,46.88,26.06,139.65
2025-02-01 02:00:00,154,532,1,0.19,43.7,25.74,122.07
2025-02-01 03:00:00,131,411,5,1.22,37.42,24.68,125.08
2025-02-01 04:00:00,156,600,5,0.83,46.98,26.12,132.43
2025-02-01 05:00:00,147,515,6,1.17,42.96,25.52,131.96
2025-02-01 06:00:00,162,610,8,1.31,48.16,26.29,139.56
2025-02-01 07:00:00,156,551,7,1.27,45.22,25.88,135.33
2025-02-01 08:00:00,147,505,6,1.19,42.56,25.46,131.16
2025-02-01 09:00:00,145,554,4,0.72,44.16,25.67,129.4
2025-02-01 10:00:00,140,540,5,0.93,43.3,25.5,130.75
2025-02-01 11:00:00,134,540,5,0.93,42.82,25.38,130.77
2025-02-01 12:00:00,129,469,4,0.85,39.48,24.92,126.17
2025-02-01 13:00:00,117,457,1,0.22,37.74,24.62,120.01
2025-02-01 14:00:00,140,599,8,1.34,45.96,25.8,139.0
2025-02-01 15:00:00,137,515,7,1.36,42.26,25.32,134.36
2025-02-01 16:00:00,148,560,5,0.89,44.74,25.76,131.94
2025-02-01 17:00:00,117,433,5,1.15,37.18,24.5,126.36
2025-02-01 18:00:00,138,600,6,1.0,45.64,25.76,135.09
2025-02-01 19:00:00,157,613,8,1.31,47.88,26.21,139.56
2025-02-01 20:00:00,167,651,1,0.15,49.5,26.59,127.26
2025-02-01 21:00:00,172,646,1,0.15,49.7,26.67,127.46
2025-02-01 22:00:00,168,644,6,0.93,49.8,26.58,136.59
2025-02-01 23:00:00,162,613,3,0.49,47.78,26.31,130.11
2025-02-02 00:00:00,133,472,6,1.27,40.12,25.02,130.24
2025-02-02 01:00:00,144,545,3,0.55,43.62,25.61,126.57
2025-02-02 02:00:00,161,640,3,0.47,48.78,26.42,130.88
2025-02-02 03:00:00,152,533,5,0.94,43.98,25.7,130.16
2025-02-02 04:00:00,148,541,4,0.74,43.88,25.66,128.54
2025-02-02 05:00:00,154,553,2,0.36,44.64,25.84,124.82
2025-02-02 06:00:00,150,614,1,0.16,46.66,26.07,125.5
2025-02-02 07:00:00,141,526,0,0.0,42.32,25.45,120.18
2025-02-02 08:00:00,168,722,4,0.55,52.72,26.97,136.59
2025-02-02 09:00:00,162,607,4,0.66,47.64,26.28,131.91
2025-02-02 10:00:00,149,488,2,0.41,41.64,25.42,122.47
2025-02-02 11:00:00,138,481,1,0.21,40.38,25.17,120.09
2025-02-02 12:00:00,124,479,5,1.04,39.58,24.88,128.12
2025-02-02 13:00:00,152,513,6,1.17,43.28,25.61,130.81
2025-02-02 14:00:00,148,561,0,0.0,44.28,25.77,121.79
2025-02-02 15:00:00,131,489,6,1.23,40.64,25.07,130.93
2025-02-02 16:00:00,135,534,7,1.31,42.86,25.37,135.15
2025-02-02 17:00:00,122,461,4,0.87,38.6,24.75,126.26
2025-02-02 18:00:00,112,402,1,0.25,35.14,24.25,117.06
2025-02-02 19:00:00,120,490,6,1.22,39.8,24.85,130.7
2025-02-02 20:00:00,134,540,6,1.11,42.92,25.38,132.92
2025-02-02 21:00:00,153,605,2,0.33,46.64,26.08,127.59
2025-02-02 22:00:00,148,560,4,0.71,44.64,25.76,129.54
2025-02-02 23:00:00,149,564,7,1.24,45.18,25.8,135.82
2025-02-03 00:00:00,144,581,4,0.69,45.16,25.79,130.97
2025-02-03 01:00:00,149,538,2,0.37,43.64,25.67,123.92
2025-02-03 02:00:00,135,549,2,0.36,42.96,25.45,125.6
